torso_pitch_des, torso_roll_des, torso_yaw_des, l_shoulder_pitch_des, l_shoulder_roll_des, l_shoulder_yaw_des, l_elbow_des, r_shoulder_pitch_des, r_shoulder_roll_des, r_shoulder_yaw_des, r_elbow_des, l_hip_pitch_des, l_hip_roll_des, l_hip_yaw_des, l_knee_des, l_ankle_pitch_des, l_ankle_roll_des, r_hip_pitch_des, r_hip_roll_des, r_hip_yaw_des, r_knee_des, r_ankle_pitch_des, r_ankle_roll_des, torso_pitch, torso_roll, torso_yaw, l_shoulder_pitch, l_shoulder_roll, l_shoulder_yaw, l_elbow, r_shoulder_pitch, r_shoulder_roll, r_shoulder_yaw, r_elbow, l_hip_pitch, l_hip_roll, l_hip_yaw, l_knee, l_ankle_pitch, l_ankle_roll, r_hip_pitch, r_hip_roll, r_hip_yaw, r_knee, r_ankle_pitch, r_ankle_roll, base_x, base_y, base_z, com_x, com_y, com_z, des_com_x, des_com_y, des_com_z, lf_des_x, lf_des_y, lf_des_z, lf_meas_x, lf_meas_y, lf_meas_z, lf_meas_d_x, lf_meas_d_y, lf_meas_d_z, rf_des_x, rf_des_y, rf_des_z, rf_meas_x, rf_meas_y, rf_meas_z, rf_meas_d_x, rf_meas_d_y, rf_meas_d_z , zmp_des_x, zmp_des_y, zmp_meas_x, zmp_meas_y, dcom_x, dcom_y, dcom_z, des_dcom_x, des_dcom_y, des_dcom_z,d_torso_pitch_des, d_torso_roll_des, d_torso_yaw_des, d_l_shoulder_pitch_des, d_l_shoulder_roll_des, d_l_shoulder_yaw_des, d_l_elbow_des, d_r_shoulder_pitch_des, d_r_shoulder_roll_des, d_r_shoulder_yaw_des, d_r_elbow_des, d_l_hip_pitch_des, d_l_hip_roll_des, d_l_hip_yaw_des, d_l_knee_des, d_l_ankle_pitch_des, d_l_ankle_roll_des, d_r_hip_pitch_des, d_r_hip_roll_des, d_r_hip_yaw_des, d_r_knee_des, d_r_ankle_pitch_des, d_r_ankle_roll_des, d_torso_pitch, d_torso_roll, d_torso_yaw, d_l_shoulder_pitch, d_l_shoulder_roll, d_l_shoulder_yaw, d_l_elbow, d_r_shoulder_pitch, d_r_shoulder_roll, d_r_shoulder_yaw, d_r_elbow, d_l_hip_pitch, d_l_hip_roll, d_l_hip_yaw, d_l_knee, d_l_ankle_pitch, d_l_ankle_roll, d_r_hip_pitch, d_r_hip_roll, d_r_hip_yaw, d_r_knee, d_r_ankle_pitch, d_r_ankle_roll, rf_adj_x, rf_adj_y, rf_adj_z, lf_adj_x, lf_adj_y, lf_adj_z, external_fx, external_fy, external_fz, external_taux, external_tauy, external_tauz, computational_time, ang_mom_x, ang_mom_y, ang_mom_z , contact_0_corner_0_x , contact_0_corner_0_y , contact_0_corner_0_z , contact_0_corner_1_x , contact_0_corner_1_y , contact_0_corner_1_z , contact_0_corner_2_x , contact_0_corner_2_y , contact_0_corner_2_z , contact_0_corner_3_x , contact_0_corner_3_y , contact_0_corner_3_z , contact_1_corner_0_x , contact_1_corner_0_y , contact_1_corner_0_z , contact_1_corner_1_x , contact_1_corner_1_y , contact_1_corner_1_z , contact_1_corner_2_x , contact_1_corner_2_y , contact_1_corner_2_z , contact_1_corner_3_x , contact_1_corner_3_y , contact_1_corner_3_z
0.116352, -0.00074128, 0.00221258, 0.209478, 0.112134, -0.208767, 0.709428, 0.211291, 0.112387, -0.210629, 0.711427, 0.0875131, 0.0275873, -0.00915175, -0.546483, -0.344228, -0.0501786, 0.10243, -0.00571384, 0.00487331, -0.580469, -0.361262, 0.0261382, 0.116679, 0.000862866, 0.00153398, 0.21006, 0.106612, -0.209101, 0.708221, 0.211115, 0.100572, -0.210348, 0.711385, 0.0892587, 0.0338435, -0.0103544, -0.556165, -0.345818, -0.0508132, 0.0965452, 0.0138059, -0.00623181, -0.581093, -0.361541, 0.00862866, -0.00827431, -0.028567, 0.746265, -0.00153219, -0.0259596, 0.698912, 0.00137372, -0.022287, 0.699142, 0, 0.08, 0, 5.55112e-17, 0.08, -2.77556e-17, 0.00258292, 0.0756511, -0.00103465,0, -0.08, 0, -0.0024273, -0.102899, -0.0005358, 0.00212482, -0.0881629, -0.000356721, 0.00931092, 0.00993256, 0.0117163, 0.0174471, -0.046987, -0.179407, -0.0100979, -0.00081645, -0.00332092, 7.63544e-05, -0.0107361, 0.0056459, -0.00164287, -0.00072009, -0.00122456, 0.000243686, -0.00104617, -0.00225457, -0.00627391, 0.0011724, -0.000694092, 0.00311614, -0.0433747, 0.0122058, -0.0514564, -0.0905994, 0.0777011, -0.0234931, 0.0150324, -0.00645151, 0.0095568, -0.0644402, -0.0414041, -0.0442938, -0.0239685, 0.0949153, 0, 0.00843691, 0, -0.00345147, 0.00182161, -0.0204212, 0.00201335, 0, -0.106516, -0.0418011, -0.0113131, 0.270652, 0.220319, -0.340353, 0.107667, -0.502092, 0.0139017, -0.26164, -0.276309, 1.00275, 0, -0.08, 0, 0, 0.08, 0, 0, 0, 0, 0, 0, 0, 37360, -0.000287604, 0.000705034, 1.00414e-05, -0.0108341, -0.0958416, 1.48139, -0.01101, -0.0958416, 1.41166, -0.01101, -0.0953727, 1.35827, -0.0108341, -0.0953727, 1.428, -0.00940105, 0.012349, 1.09535, -0.00957736, 0.012349, 1.02556, -0.00957736, 0.0128192, 0.972136, -0.00940105, 0.0128192, 1.04193
0.116305, -0.000663983, 0.00218653, 0.209478, 0.112131, -0.208766, 0.709413, 0.211267, 0.112299, -0.210613, 0.711419, 0.0876305, 0.0269567, -0.00897183, -0.547299, -0.345203, -0.0489465, 0.102097, -0.00535208, 0.00473719, -0.580281, -0.361763, 0.0252482, 0.116391, 0.000383496, 0.0022051, 0.209868, 0.106516, -0.209101, 0.70966, 0.211402, 0.0999966, -0.210348, 0.710331, 0.0877247, 0.0345147, -0.0119843, -0.552234, -0.345051, -0.0541688, 0.0983668, 0.0047937, -0.00690293, -0.582531, -0.362212, 0.0329807, -0.00731687, -0.0308658, 0.74632, -0.000577418, -0.0274011, 0.698965, 0.00136555, -0.0223202, 0.699143, 0, 0.08, 0, -2.77556e-17, 0.08, 1.52656e-16, 0.0021315, 0.0748561, -0.00069246,0, -0.08, 0, -0.00166246, -0.0987714, -0.000405141, 0.00195659, -0.0887688, -0.00044975, 0.00897353, 0.0092284, 0.0165949, 0.0253602, -0.0169841, -0.17984, -0.0051006, -0.0016329, -0.00664185, 0.000152709, -0.00462881, 0.00772967, -0.0026052, 7.12471e-05, -0.00030451, 5.41855e-05, -0.00145231, -0.00249432, -0.00878643, 0.00161183, -0.000854395, 0.0117424, -0.0630632, 0.0179912, -0.0816882, -0.0975185, 0.123206, -0.0332617, 0.0361754, -0.0136122, 0.0187931, -0.0500766, -0.0890038, -0.0311591, -0.0728643, 0.132306, -0.00153398, 0.00709468, 0, -0.00584832, 0.00623181, -0.0484164, 9.5874e-05, -0.00153398, -0.137771, -0.0313508, -0.0413217, 0.34994, 0.216867, -0.353104, 0.133169, -0.66201, -0.026653, -0.289827, -0.256751, 1.40609, 0, -0.08, 0, 0, 0.08, 0, 0, 0, 0, 0, 0, 0, 37360, -0.000575208, 0.00141007, 2.00828e-05, -0.0108341, -0.0958416, 1.48139, -0.01101, -0.0958416, 1.41166, -0.01101, -0.0953727, 1.35827, -0.0108341, -0.0953727, 1.428, -0.00940105, 0.012349, 1.09535, -0.00957736, 0.012349, 1.02556, -0.00957736, 0.0128192, 0.972136, -0.00940105, 0.0128192, 1.04193
0.116426, -0.000578019, 0.00216108, 0.209488, 0.112116, -0.208764, 0.709392, 0.211248, 0.112188, -0.210593, 0.711404, 0.0877711, 0.0262701, -0.0087777, -0.548432, -0.346071, -0.0475955, 0.101733, -0.00492207, 0.00457386, -0.580293, -0.362092, 0.0242214, 0.11687, 0.000766992, 0.0029721, 0.209581, 0.107091, -0.209005, 0.711385, 0.21121, 0.100092, -0.210444, 0.711289, 0.0869577, 0.035761, -0.0138059, -0.548495, -0.34553, -0.0552234, 0.0999007, -0.00488958, -0.00671118, -0.581955, -0.361637, 0.0362404, -0.00561727, -0.0316044, 0.74665, 0.00117926, -0.0271861, 0.699273, 0.00134923, -0.0223866, 0.699144, 0, 0.08, 0, -4.16334e-17, 0.08, 0, 0.00100905, 0.0733319, -0.000370753,0, -0.08, 0, -0.00107732, -0.0931369, 3.20254e-05, 0.00114261, -0.0901117, -0.000126172, 0.00797515, 0.00779307, 0.0188448, 0.0312384, 0.0371173, -0.0971567, 0.0118782, -0.00244935, -0.00996277, 0.000229063, 0.012084, 0.00859639, -0.00254536, 0.00101502, -0.00147284, 0.000213362, -0.00213078, -0.00186584, -0.0110284, 0.00196804, -0.00146295, 0.0140578, -0.0686541, 0.0194133, -0.113242, -0.0867829, 0.135102, -0.036392, 0.0430006, -0.0163321, -0.00119211, -0.0329372, -0.10268, 0.0376785, 0.0201335, 0.0460195, -0.00632769, 0.0120801, 0, 9.5874e-05, 0.00853279, -0.0445814, -0.000191748, -0.00441021, -0.148509, -0.00594419, -0.0928061, 0.415902, 0.176216, -0.255504, 0.149276, -0.794412, -0.022818, -0.248218, -0.198363, 1.29468, 0, -0.08, 0, 0, 0.08, 0, 0, 0, 0, 0, 0, 0, 37360, -0.000859555, 0.0021143, 3.01241e-05, -0.0108341, -0.0958416, 1.48139, -0.01101, -0.0958416, 1.41166, -0.01101, -0.0953727, 1.35827, -0.0108341, -0.0953727, 1.428, -0.00940105, 0.012349, 1.09535, -0.00957736, 0.012349, 1.02556, -0.00957736, 0.0128192, 0.972136, -0.00940105, 0.0128192, 1.04193
0.116674, -0.000495109, 0.00214445, 0.209504, 0.112089, -0.20876, 0.709367, 0.211237, 0.112074, -0.210573, 0.711385, 0.0878961, 0.0256428, -0.00860066, -0.549669, -0.346743, -0.0463742, 0.101401, -0.00453992, 0.00442087, -0.580515, -0.362282, 0.0233093, 0.117542, 0.00488958, 0.00287622, 0.209581, 0.10805, -0.209197, 0.712536, 0.211115, 0.099709, -0.210444, 0.712536, 0.0869577, 0.0358569, -0.0154357, -0.547345, -0.346776, -0.0545523, 0.100859, -0.00968328, -0.00623181, -0.581093, -0.361253, 0.0291457, -0.00430733, -0.0311706, 0.746836, 0.00255166, -0.0259278, 0.69945, 0.00132473, -0.0224863, 0.699146, 0, 0.08, 0, 1.249e-16, 0.08, 1.11022e-16, 0.000158502, 0.0725219, -0.000212002,0, -0.08, 0, -0.000408595, -0.0894814, 0.000275082, 0.000593764, -0.090749, 0.000114657, 0.0072458, 0.00706811, 0.018955, 0.0355913, 0.0739253, 0.0337687, 0.0292561, -0.0032658, -0.0132837, 0.000305418, 0.0247755, 0.008291, -0.00166247, 0.00156261, -0.00270061, 0.000398712, -0.00245373, -0.00105488, -0.0114045, 0.00199735, -0.00185189, 0.0124999, -0.0627333, 0.0177044, -0.123697, -0.0672452, 0.122134, -0.0332473, 0.0382152, -0.0152999, -0.0222434, -0.0189582, -0.0912064, 0.0335559, 0.302962, 0, -0.00613594, 0.0320219, 0, 0.00162986, 0.00335559, -0.0263654, -0.000191748, 0.00393084, -0.129526, 0.00920391, -0.118884, 0.412738, 0.12013, -0.0960658, 0.153974, -0.808602, -0.0118884, -0.180051, -0.147071, 0.889423, 0, -0.08, 0, 0, 0.08, 0, 0, 0, 0, 0, 0, 0, 37360, -0.00113739, 0.00281693, 4.01655e-05, -0.0108341, -0.0958416, 1.48139, -0.01101, -0.0958416, 1.41166, -0.01101, -0.0953727, 1.35827, -0.0108341, -0.0953727, 1.428, -0.00940105, 0.012349, 1.09535, -0.00957736, 0.012349, 1.02556, -0.00957736, 0.0128192, 0.972136, -0.00940105, 0.0128192, 1.04193
0.116947, -0.000431808, 0.00213954, 0.20952, 0.112062, -0.208756, 0.709347, 0.211235, 0.111987, -0.210558, 0.711369, 0.0879839, 0.0251826, -0.0084701, -0.550667, -0.347089, -0.045508, 0.101175, -0.00431429, 0.0043149, -0.580812, -0.362311, 0.0227402, 0.117733, 0.00910803, 0.0025886, 0.209485, 0.108146, -0.209101, 0.713399, 0.211115, 0.100188, -0.210348, 0.712919, 0.087533, 0.0346105, -0.016011, -0.547249, -0.347831, -0.0521555, 0.101051, -0.00862866, -0.0051772, -0.580517, -0.361157, 0.0221469, -0.00353431, -0.0295657, 0.747007, 0.00334308, -0.0241262, 0.699597, 0.00129207, -0.0226191, 0.699149, 0, 0.08, 0, -1.38778e-17, 0.08, -1.38778e-16, -0.000764212, 0.0727606, -7.40127e-05,0, -0.08, 0, -0.000496086, -0.0889245, 0.000432956, -0.000164385, -0.0903458, 0.000377429, 0.00638919, 0.00738275, 0.017007, 0.0375415, 0.0844957, 0.123313, 0.0366889, -0.00408225, -0.0166046, 0.000381772, 0.0273254, 0.00633009, -0.000491554, 0.00158917, -0.00272505, 0.000400006, -0.00203448, -0.000208123, -0.00871894, 0.00150107, -0.00162416, 0.00878647, -0.046021, 0.0130556, -0.0997693, -0.0345626, 0.0866196, -0.0226001, 0.0225634, -0.0105966, -0.0297176, -0.00293356, -0.056912, 0.0113131, 0.364321, -0.0172573, -0.00805342, 0.0458278, 0, 0.00153398, 0.00162986, -0.021284, -0.000191748, 0.00316384, -0.0970245, 0.00201335, -0.124444, 0.336038, 0.0629892, 0.0539771, 0.141798, -0.662777, 0.00441021, -0.128759, -0.116103, 0.587037, 0, -0.08, 0, 0, 0.08, 0, 0, 0, 0, 0, 0, 0, 37360, -0.00140545, 0.00351716, 5.02069e-05, -0.0108341, -0.0958416, 1.48139, -0.01101, -0.0958416, 1.41166, -0.01101, -0.0953727, 1.35827, -0.0108341, -0.0953727, 1.428, -0.00940105, 0.012349, 1.09535, -0.00957736, 0.012349, 1.02556, -0.00957736, 0.0128192, 0.972136, -0.00940105, 0.0128192, 1.04193
0.11722, -0.000386668, 0.00214717, 0.209535, 0.112038, -0.208752, 0.709333, 0.211242, 0.111937, -0.21055, 0.711357, 0.0880238, 0.0249377, -0.00840198, -0.551307, -0.347058, -0.0450693, 0.101085, -0.004294, 0.00427405, -0.581152, -0.362176, 0.0225877, 0.117829, 0.0107379, 0.00278035, 0.209293, 0.106995, -0.20891, 0.709084, 0.211115, 0.101147, -0.210539, 0.713686, 0.0879165, 0.0300086, -0.0149563, -0.547728, -0.348598, -0.049471, 0.100668, -0.00450608, -0.00172573, -0.580901, -0.360486, 0.0170656, -0.00319858, -0.0277788, 0.746857, 0.00361779, -0.0227879, 0.699428, 0.00125125, -0.0227851, 0.699153, 0, 0.08, 0, 5.55112e-17, 0.08, -4.16334e-17, -0.00127751, 0.0757667, 6.72937e-05,0, -0.08, 0, -0.00123801, -0.0876565, 0.000100503, -0.000676789, -0.0871848, 0.000130359, 0.00587635, 0.010454, 0.0115914, 0.0362164, 0.0625067, 0.129178, 0.028556, -0.0048987, -0.0199255, 0.000458126, 0.027311, 0.00451402, 0.00076296, 0.00145082, -0.00241029, 0.000350137, -0.0013815, 0.000670982, -0.00503643, 0.000832791, -0.00120745, 0.00399229, -0.0244852, 0.00681254, -0.0640528, 0.00307227, 0.0438639, -0.00895793, 0.00202891, -0.00408522, -0.0339649, 0.0135735, -0.0152489, 0.0029721, 0.109296, -0.00383496, -0.0107379, 0.0247355, 0, -9.5874e-05, 0.00115049, -0.00565657, -9.5874e-05, 0.00239685, -0.0620305, -0.0442938, -0.0827393, 0.198459, 0.021284, 0.142373, 0.104023, -0.36528, 0.089067, -0.0703715, -0.0876289, 0.372758, 0, -0.08, 0, 0, 0.08, 0, 0, 0, 0, 0, 0, 0, 37360, -0.00166049, 0.00421419, 6.02483e-05, -0.0108341, -0.0958416, 1.48139, -0.01101, -0.0958416, 1.41166, -0.01101, -0.0953727, 1.35827, -0.0108341, -0.0953727, 1.428, -0.00940105, 0.012349, 1.09535, -0.00957736, 0.012349, 1.02556, -0.00957736, 0.0128192, 0.972136, -0.00940105, 0.0128192, 1.04193
0.117469, -0.00036304, 0.00216715, 0.209547, 0.112025, -0.208751, 0.709329, 0.211257, 0.111932, -0.21055, 0.711352, 0.088032, 0.0249083, -0.00839663, -0.551492, -0.346603, -0.0450634, 0.101149, -0.00447981, 0.00429956, -0.581438, -0.361827, 0.0228579, 0.118117, 0.00747817, 0.00488958, 0.209293, 0.104886, -0.208622, 0.706304, 0.211306, 0.103448, -0.211019, 0.714933, 0.0877247, 0.0263654, -0.0140935, -0.550125, -0.348981, -0.0475535, 0.099709, -0.00441021, -0.000671118, -0.583489, -0.359432, 0.0162986, -0.00377232, -0.0264956, 0.746524, 0.00291675, -0.0221071, 0.699152, 0.00120226, -0.0229844, 0.699158, 0, 0.08, 0, -5.55112e-17, 0.08, -2.63678e-16, -0.000459707, 0.0782522, -2.03333e-05,0, -0.08, 0, -0.00210855, -0.0848734, -9.70978e-05, 0.000119214, -0.0845516, -0.000273119, 0.0066856, 0.0130007, -0.00178112, 0.029257, 0.0316879, 0.0817462, 0.0136897, -0.00571515, -0.0232465, 0.000534481, 0.0248883, 0.00236278, 0.00199866, 0.00125805, -0.0012694, 0.000161489, -0.000458869, 0.00152189, -0.000438572, 8.83258e-06, -0.000523737, 0.000817538, -0.0029398, 0.000534448, -0.0184732, 0.0455418, 0.000589986, 0.00641377, -0.0185815, 0.00255103, -0.0285468, 0.0348141, 0.0270233, 0.0149563, -0.376785, 0.241603, -0.011409, -0.0250231, 0.00623181, -0.0153398, 0.00268447, 0.0383496, -0.00786167, 0.00354734, -0.0424722, -0.113515, -0.0366239, 0.0697963, -0.0022051, 0.164616, 0.0688376, -0.245917, 0.128471, -0.0656737, -0.0515802, 0.311399, 0, -0.08, 0, 0, 0.08, 0, 0, 0, 0, 0, 0, 0, 37360, -0.00189924, 0.00490721, 7.02896e-05, -0.0108341, -0.0958416, 1.48139, -0.01101, -0.0958416, 1.41166, -0.01101, -0.0953727, 1.35827, -0.0108341, -0.0953727, 1.428, -0.00940105, 0.012349, 1.09535, -0.00957736, 0.012349, 1.02556, -0.00957736, 0.0128192, 0.972136, -0.00940105, 0.0128192, 1.04193
0.117625, -0.000356774, 0.00219641, 0.209556, 0.112032, -0.208752, 0.709334, 0.211275, 0.11197, -0.210557, 0.711355, 0.0880346, 0.0250151, -0.0084284, -0.551229, -0.345884, -0.0453215, 0.101321, -0.00479209, 0.00436711, -0.581525, -0.361348, 0.0233817, 0.117254, -0.00134224, 0.00728643, 0.209293, 0.102106, -0.207855, 0.704866, 0.211594, 0.10527, -0.211402, 0.708317, 0.0872454, 0.023585, -0.0138059, -0.553385, -0.349077, -0.0464989, 0.0982709, -0.0047937, -0.000671118, -0.585982, -0.359432, 0.0176408, -0.00480183, -0.0257906, 0.746096, 0.00166032, -0.0224642, 0.698771, 0.00114511, -0.0232169, 0.699163, 0, 0.08, 0, 6.93889e-17, 0.08, 1.249e-16, 0.00107889, 0.080227, -0.000245333,0, -0.08, 0, -0.00251936, -0.0827214, -0.000346573, 0.00168962, -0.0824358, -0.000760403, 0.00823712, 0.015036, -0.0107892, 0.0237482, -0.00787914, 0.0310327, -0.00399064, -0.0065316, -0.0265674, 0.000610835, 0.0155718, 0.00062666, 0.00292519, 0.000847235, 0.000696626, -0.000157826, 0.000548133, 0.00177525, 0.00373789, -0.000717303, 0.000336115, 0.000253008, 0.0106792, -0.00317737, 0.0262319, 0.0718431, -0.025804, 0.0172244, -0.0312273, 0.00675483, -0.00874565, 0.0479129, 0.0523813, -0.0509091, -0.706592, 0.242561, -0.00901216, -0.0893546, 0.0218593, -0.0518679, 0.00709468, 0.0916556, -0.0196542, -0.000191748, -0.034994, -0.184653, -0.0116008, -0.0474576, -0.0135182, 0.146112, 0.0237768, -0.223099, 0.0939566, -0.102298, -0.025886, 0.30114, 0, -0.08, 0, 0, 0.08, 0, 0, 0, 0, 0, 0, 0, 37360, -0.00211846, 0.00559543, 8.0331e-05, -0.0108341, -0.0958416, 1.48139, -0.01101, -0.0958416, 1.41166, -0.01101, -0.0953727, 1.35827, -0.0108341, -0.0953727, 1.428, -0.00940105, 0.012349, 1.09535, -0.00957736, 0.012349, 1.02556, -0.00957736, 0.0128192, 0.972136, -0.00940105, 0.0128192, 1.04193
0.117619, -0.000367443, 0.002232, 0.209559, 0.112072, -0.208759, 0.709352, 0.211291, 0.112052, -0.210572, 0.71137, 0.0880631, 0.0251921, -0.00847617, -0.550476, -0.344969, -0.0456953, 0.101574, -0.00516488, 0.00445639, -0.581242, -0.360736, 0.024011, 0.116391, -0.0077658, 0.0073823, 0.209772, 0.100476, -0.207184, 0.704578, 0.211594, 0.104599, -0.211306, 0.707934, 0.086766, 0.0215717, -0.0138059, -0.556069, -0.348886, -0.046403, 0.0971204, -0.00556069, 0, -0.58742, -0.359623, 0.0207088, -0.00581103, -0.0257322, 0.745687, 0.000496443, -0.0230568, 0.698398, 0.0010798, -0.0234825, 0.699169, 0, 0.08, 0, -1.249e-16, 0.08, -2.22045e-16, 0.00256881, 0.0817556, -0.000466161,0, -0.08, 0, -0.00244992, -0.0808301, -0.000669442, 0.00323263, -0.0807725, -0.0012453, 0.00974841, 0.0166234, -0.0138061, 0.0219776, -0.0373402, 0.0385062, -0.0158411, -0.00734805, -0.0298883, 0.00068719, -0.000562431, -0.00106692, 0.00355929, 0.00032235, 0.00394194, -0.000690052, 0.00179354, 0.00160533, 0.00817611, -0.00147036, 0.00151176, 0.00285295, 0.0176976, -0.00477702, 0.0753569, 0.0915613, -0.0373811, 0.0252413, -0.0372791, 0.0089286, 0.0282735, 0.0612156, 0.0629268, -0.0623181, -0.406506, -0.0402671, -0.0047937, -0.134415, 0.038062, -0.0859031, 0.0099709, 0.0845609, -0.0176408, -0.0147646, -0.0371991, -0.220702, -0.00613594, -0.124924, -0.0151481, 0.117542, -0.0177367, -0.189447, 0.0830269, -0.130101, -0.0141894, 0.253874, 0, -0.08, 0, 0, 0.08, 0, 0, 0, 0, 0, 0, 0, 37360, -0.00231487, 0.00627805, 9.03724e-05, -0.0108341, -0.0958416, 1.48139, -0.01101, -0.0958416, 1.41166, -0.01101, -0.0953727, 1.35827, -0.0108341, -0.0953727, 1.428, -0.00940105, 0.012349, 1.09535, -0.00957736, 0.012349, 1.02556, -0.00957736, 0.0128192, 0.972136, -0.00940105, 0.0128192, 1.04193
0.117606, -0.000385696, 0.00227299, 0.209561, 0.112114, -0.208767, 0.709373, 0.21131, 0.112149, -0.210589, 0.711388, 0.0880773, 0.0254508, -0.0085466, -0.549572, -0.343917, -0.0462284, 0.101878, -0.00561053, 0.00456871, -0.580953, -0.360064, 0.024789, 0.116583, -0.00929978, 0.00680706, 0.211115, 0.10038, -0.2068, 0.702948, 0.211306, 0.10364, -0.211306, 0.708988, 0.0866701, 0.0204212, -0.0139976, -0.555974, -0.348119, -0.0467865, 0.0968328, -0.00527307, -0.00047937, -0.587708, -0.359528, 0.0209005, -0.00623953, -0.0260042, 0.745574, 5.54034e-05, -0.0235107, 0.69828, 0.00100632, -0.0237814, 0.699176, 0, 0.08, 0, -8.32667e-17, 0.08, 2.35922e-16, 0.00290359, 0.0826991, -0.000493584,0, -0.08, 0, -0.0026167, -0.0803077, -0.000839341, 0.00363585, -0.079701, -0.00146247, 0.0101107, 0.0176235, -0.0177156, 0.0170982, -0.0462723, 0.0517571, -0.0192778, -0.0081645, -0.0332092, 0.000763544, -0.00136942, -0.00182533, 0.00409929, 0.000239746, 0.00421297, -0.000733499, 0.00208668, 0.00189939, 0.00969464, -0.00174307, 0.00171781, 0.00141699, 0.0258752, -0.00704297, 0.0904279, 0.105143, -0.0533072, 0.0304096, -0.044565, 0.0112319, 0.0288895, 0.0672201, 0.077803, 0.0107379, -0.0421846, -0.112173, 0.0238726, -0.149659, 0.0469783, -0.116583, 0.00565657, 0.052539, -0.015244, -0.0208047, -0.034994, -0.215717, -0.0022051, -0.140264, -0.00690293, 0.0884917, -0.0385414, -0.128855, 0.0746859, -0.122048, 0.00162986, 0.154357, 0, -0.08, 0, 0, 0.08, 0, 0, 0, 0, 0, 0, 0, 37360, -0.00248524, 0.00695426, 0.000100414, -0.0108341, -0.0958416, 1.48139, -0.01101, -0.0958416, 1.41166, -0.01101, -0.0953727, 1.35827, -0.0108341, -0.0953727, 1.428, -0.00940105, 0.012349, 1.09535, -0.00957736, 0.012349, 1.02556, -0.00957736, 0.0128192, 0.972136, -0.00940105, 0.0128192, 1.04193
