torso_pitch_des, torso_roll_des, torso_yaw_des, l_shoulder_pitch_des, l_shoulder_roll_des, l_shoulder_yaw_des, l_elbow_des, r_shoulder_pitch_des, r_shoulder_roll_des, r_shoulder_yaw_des, r_elbow_des, l_hip_pitch_des, l_hip_roll_des, l_hip_yaw_des, l_knee_des, l_ankle_pitch_des, l_ankle_roll_des, r_hip_pitch_des, r_hip_roll_des, r_hip_yaw_des, r_knee_des, r_ankle_pitch_des, r_ankle_roll_des, torso_pitch, torso_roll, torso_yaw, l_shoulder_pitch, l_shoulder_roll, l_shoulder_yaw, l_elbow, r_shoulder_pitch, r_shoulder_roll, r_shoulder_yaw, r_elbow, l_hip_pitch, l_hip_roll, l_hip_yaw, l_knee, l_ankle_pitch, l_ankle_roll, r_hip_pitch, r_hip_roll, r_hip_yaw, r_knee, r_ankle_pitch, r_ankle_roll, base_x, base_y, base_z, com_x, com_y, com_z, des_com_x, des_com_y, des_com_z, lf_des_x, lf_des_y, lf_des_z, lf_meas_x, lf_meas_y, lf_meas_z, lf_meas_d_x, lf_meas_d_y, lf_meas_d_z, rf_des_x, rf_des_y, rf_des_z, rf_meas_x, rf_meas_y, rf_meas_z, rf_meas_d_x, rf_meas_d_y, rf_meas_d_z , zmp_des_x, zmp_des_y, zmp_meas_x, zmp_meas_y, dcom_x, dcom_y, dcom_z, des_dcom_x, des_dcom_y, des_dcom_z,d_torso_pitch_des, d_torso_roll_des, d_torso_yaw_des, d_l_shoulder_pitch_des, d_l_shoulder_roll_des, d_l_shoulder_yaw_des, d_l_elbow_des, d_r_shoulder_pitch_des, d_r_shoulder_roll_des, d_r_shoulder_yaw_des, d_r_elbow_des, d_l_hip_pitch_des, d_l_hip_roll_des, d_l_hip_yaw_des, d_l_knee_des, d_l_ankle_pitch_des, d_l_ankle_roll_des, d_r_hip_pitch_des, d_r_hip_roll_des, d_r_hip_yaw_des, d_r_knee_des, d_r_ankle_pitch_des, d_r_ankle_roll_des, d_torso_pitch, d_torso_roll, d_torso_yaw, d_l_shoulder_pitch, d_l_shoulder_roll, d_l_shoulder_yaw, d_l_elbow, d_r_shoulder_pitch, d_r_shoulder_roll, d_r_shoulder_yaw, d_r_elbow, d_l_hip_pitch, d_l_hip_roll, d_l_hip_yaw, d_l_knee, d_l_ankle_pitch, d_l_ankle_roll, d_r_hip_pitch, d_r_hip_roll, d_r_hip_yaw, d_r_knee, d_r_ankle_pitch, d_r_ankle_roll, rf_adj_x, rf_adj_y, rf_adj_z, lf_adj_x, lf_adj_y, lf_adj_z, external_fx, external_fy, external_fz, external_taux, external_tauy, external_tauz, computational_time, ang_mom_x, ang_mom_y, ang_mom_z , contact_0_corner_0_x , contact_0_corner_0_y , contact_0_corner_0_z , contact_0_corner_1_x , contact_0_corner_1_y , contact_0_corner_1_z , contact_0_corner_2_x , contact_0_corner_2_y , contact_0_corner_2_z , contact_0_corner_3_x , contact_0_corner_3_y , contact_0_corner_3_z , contact_1_corner_0_x , contact_1_corner_0_y , contact_1_corner_0_z , contact_1_corner_1_x , contact_1_corner_1_y , contact_1_corner_1_z , contact_1_corner_2_x , contact_1_corner_2_y , contact_1_corner_2_z , contact_1_corner_3_x , contact_1_corner_3_y , contact_1_corner_3_z
0.114867, -0.00128396, -0.000800595, 0.209261, 0.114862, -0.207209, 0.706478, 0.208941, 0.113312, -0.208767, 0.706374, 0.0900961, 0.0271187, -0.00675045, -0.540606, -0.341655, -0.0477614, 0.104558, -0.00494983, 0.00296727, -0.57281, -0.357625, 0.0246076, 0.116391, 0.000383496, -0.00249272, 0.209964, 0.109584, -0.207471, 0.702086, 0.208814, 0.100955, -0.20843, 0.704387, 0.0938607, 0.034227, -0.00757405, -0.550892, -0.3439, -0.0477453, 0.0987503, 0.0141894, -0.00651943, -0.573998, -0.356556, 0.0110255, -0.00790327, -0.0264855, 0.747206, -0.000634226, -0.0240622, 0.699671, 0.00209295, -0.0205372, 0.699819, 0, 0.08, 0, 1.38778e-17, 0.08, -1.38778e-17, 0.00117465, 0.0750919, -0.00106585,0, -0.08, 0, -0.00428774, -0.103454, -0.000211875, 0.000573267, -0.088957, -0.00010697, 0.00639712, 0.0101313, 0.0217658, 0.0243107, -0.0434915, -0.189388, -0.0086709, -0.00123782, -0.00369115, 7.85925e-05, -0.0242217, 0.0062386, -0.00145876, -0.00120234, 6.31175e-05, 4.47566e-05, -0.00072059, -0.00301681, -0.0059212, 0.00113579, -0.000293286, 0.00436336, -0.0508602, 0.0135854, -0.0433133, -0.106969, 0.0903027, -0.0275741, 0.0210048, -0.00920347, 0.0300069, -0.072884, -0.0574271, -0.10364, -0.0488958, 0.0939566, 0.00345147, 0.00671118, 0, -0.0131347, 0, -0.0236809, 0, -0.00690293, -0.118692, -0.061647, -0.0102585, 0.327985, 0.240548, -0.353392, 0.0944359, -0.526732, -0.000575244, -0.201623, -0.159822, 0.996994, 0, -0.08, 0, 0, 0.08, 0, 0, 0, 0, 0, 0, 0, 33912, -0.00068341, 0.00119149, 1.58549e-05, -0.0165549, -0.100223, 1.49007, -0.0166796, -0.100223, 1.42069, -0.0166796, -0.0998908, 1.37831, -0.0165549, -0.0998908, 1.44768, -0.014266, 0.0076118, 1.07536, -0.0143907, 0.0076118, 1.00593, -0.0143907, 0.00794456, 0.963523, -0.0142659, 0.00794457, 1.03295
0.114743, -0.00118941, -0.000829874, 0.209259, 0.114865, -0.20721, 0.706463, 0.208908, 0.113212, -0.208749, 0.706367, 0.0902371, 0.0263582, -0.00654453, -0.541519, -0.342849, -0.0462856, 0.104149, -0.00447212, 0.00278816, -0.572494, -0.35821, 0.0234401, 0.115432, -0.000383496, -0.00162986, 0.209677, 0.109584, -0.207471, 0.70362, 0.20891, 0.100284, -0.20843, 0.704195, 0.0915597, 0.0350899, -0.00891629, -0.544469, -0.34227, -0.0521555, 0.100476, 0.00498545, -0.00766992, -0.574669, -0.357227, 0.0307756, -0.00666478, -0.0295077, 0.747389, 0.000551122, -0.0261811, 0.699816, 0.00208058, -0.0205741, 0.69982, 0, 0.08, 0, 2.77556e-17, 0.08, 1.249e-16, 0.000432048, 0.0742171, -0.000515398,0, -0.08, 0, -0.00365983, -0.0989643, -0.00011581, 7.64505e-05, -0.0896321, -0.000156263, 0.00575229, 0.00934715, 0.0264939, 0.0314921, 0.00029791, -0.189085, -0.000695888, -0.00247565, -0.0073823, 0.000157185, -0.0123987, 0.00945479, -0.00292791, -0.000131078, 0.000334507, -4.49141e-05, -0.0015132, -0.00325531, -0.0100269, 0.0018427, -0.000774237, 0.0141054, -0.0760453, 0.0205916, -0.0913097, -0.119414, 0.147573, -0.0408525, 0.0477706, -0.0179107, 0.0316777, -0.0585182, -0.116754, -0.044869, -0.0651943, 0.0862866, -0.00134224, 0.00575244, 0, -0.0169697, 0.0022051, -0.0564698, 0, -0.00709468, -0.164424, -0.0499504, -0.0431433, 0.454922, 0.243616, -0.369403, 0.114569, -0.682144, -0.0485123, -0.210444, -0.156466, 1.36026, 0, -0.08, 0, 0, 0.08, 0, 0, 0, 0, 0, 0, 0, 33912, -0.00136682, 0.00238298, 3.17098e-05, -0.0165549, -0.100223, 1.49007, -0.0166796, -0.100223, 1.42069, -0.0166796, -0.0998908, 1.37831, -0.0165549, -0.0998908, 1.44768, -0.014266, 0.0076118, 1.07536, -0.0143907, 0.0076118, 1.00593, -0.0143907, 0.00794456, 0.963523, -0.0142659, 0.00794457, 1.03295
0.114808, -0.00108709, -0.000861314, 0.209268, 0.114853, -0.207208, 0.706441, 0.208884, 0.113089, -0.208727, 0.706352, 0.0903923, 0.0255654, -0.00633101, -0.542755, -0.343903, -0.0447407, 0.103722, -0.00394897, 0.00258897, -0.572429, -0.358615, 0.0221872, 0.116103, 0.00047937, -0.000766992, 0.209293, 0.110543, -0.207376, 0.705921, 0.208622, 0.100284, -0.20843, 0.705825, 0.0905051, 0.0360486, -0.0103544, -0.540154, -0.342846, -0.0527307, 0.101914, -0.00450608, -0.00786167, -0.573902, -0.357227, 0.0347064, -0.00472197, -0.0299229, 0.747781, 0.00254341, -0.025646, 0.700175, 0.00205582, -0.0206479, 0.699821, 0, 0.08, 0, 9.71445e-17, 0.08, 2.22045e-16, -0.000722751, 0.0728424, -0.000124117,0, -0.08, 0, -0.00306212, -0.0933353, 0.000376283, -0.000812367, -0.0908147, 0.000235631, 0.00470313, 0.00806071, 0.0290057, 0.038221, 0.0572047, -0.092345, 0.0165989, -0.00371347, -0.0110735, 0.000235778, 0.00648797, 0.0102322, -0.00314395, 0.000847375, -0.00122647, 0.000178934, -0.00225048, -0.00247403, -0.0122878, 0.00219337, -0.00146909, 0.0155144, -0.0792892, 0.021352, -0.123533, -0.105413, 0.154497, -0.0427081, 0.052315, -0.0199192, 0.00645169, -0.0405309, -0.125287, 0.0490875, 0.0795754, 0.077658, -0.00901216, 0.0155316, 0, -0.0069988, 0.00191748, -0.0404588, 0, -0.0051772, -0.177559, -0.0261736, -0.0789043, 0.517528, 0.197596, -0.255792, 0.132019, -0.805534, -0.0505256, -0.170081, -0.130772, 1.27311, 0, -0.08, 0, 0, 0.08, 0, 0, 0, 0, 0, 0, 0, 33912, -0.00204661, 0.00357326, 4.75648e-05, -0.0165549, -0.100223, 1.49007, -0.0166796, -0.100223, 1.42069, -0.0166796, -0.0998908, 1.37831, -0.0165549, -0.0998908, 1.44768, -0.014266, 0.0076118, 1.07536, -0.0143907, 0.0076118, 1.00593, -0.0143907, 0.00794456, 0.963523, -0.0142659, 0.00794457, 1.03295
0.114976, -0.000993379, -0.000883187, 0.209281, 0.114833, -0.207205, 0.706417, 0.208867, 0.112971, -0.208706, 0.706335, 0.0905322, 0.0248536, -0.00613932, -0.544007, -0.344721, -0.0433671, 0.103345, -0.00349499, 0.00240694, -0.572528, -0.358862, 0.0210925, 0.116487, 0.00460195, -0.000862866, 0.209197, 0.111693, -0.207471, 0.709372, 0.208622, 0.0998049, -0.20843, 0.707071, 0.090601, 0.0361445, -0.0118884, -0.539483, -0.344092, -0.051772, 0.102681, -0.00882041, -0.00747817, -0.572943, -0.357227, 0.0263654, -0.00358239, -0.0292901, 0.747953, 0.00374257, -0.0242418, 0.700341, 0.00201869, -0.0207586, 0.699824, 0, 0.08, 0, 1.38778e-17, 0.08, -9.71445e-17, -0.00146282, 0.0719639, 1.45728e-05,0, -0.08, 0, -0.00233836, -0.0899513, 0.000609252, -0.00126641, -0.0915101, 0.000483172, 0.00407654, 0.00726746, 0.0278191, 0.0422671, 0.0965002, 0.0730413, 0.0370798, -0.00495129, -0.0147646, 0.00031437, 0.0168451, 0.00937083, -0.00218737, 0.00129749, -0.00202892, 0.000295294, -0.0023712, -0.0016492, -0.0118686, 0.00208687, -0.00168054, 0.0139939, -0.0711785, 0.0191691, -0.125243, -0.0817917, 0.137357, -0.0376978, 0.0453981, -0.0182027, -0.0098556, -0.0246783, -0.109473, 0.0239685, 0.347064, 0.00191748, -0.0100668, 0.0431433, -0.00210923, 0.0047937, 0, -0.0272282, 0, 0.00172573, -0.155795, -0.0162986, -0.100572, 0.490683, 0.122623, -0.0379661, 0.136812, -0.804863, -0.0386372, -0.112844, -0.101147, 0.802945, 0, -0.08, 0, 0, 0.08, 0, 0, 0, 0, 0, 0, 0, 33912, -0.00271916, 0.0047611, 6.34197e-05, -0.0165549, -0.100223, 1.49007, -0.0166796, -0.100223, 1.42069, -0.0166796, -0.0998908, 1.37831, -0.0165549, -0.0998908, 1.44768, -0.014266, 0.0076118, 1.07536, -0.0143907, 0.0076118, 1.00593, -0.0143907, 0.00794456, 0.963523, -0.0142659, 0.00794457, 1.03295
0.11522, -0.000917482, -0.000888797, 0.209295, 0.114802, -0.2072, 0.706395, 0.208861, 0.112871, -0.208689, 0.706318, 0.0906184, 0.0243293, -0.0059993, -0.545107, -0.345229, -0.0423893, 0.103073, -0.00321764, 0.00227629, -0.572822, -0.358985, 0.0203824, 0.116295, 0.00901216, -0.00124636, 0.209101, 0.111789, -0.207471, 0.709084, 0.208622, 0.100572, -0.208526, 0.708509, 0.0911762, 0.0345147, -0.0128471, -0.539867, -0.345338, -0.0491834, 0.102777, -0.00719055, -0.00565657, -0.572368, -0.357418, 0.0188872, -0.0028184, -0.0275585, 0.748065, 0.00449897, -0.0223517, 0.700436, 0.00196917, -0.0209063, 0.699827, 0, 0.08, 0, 0, 0.08, 3.747e-16, -0.00218821, 0.0723611, 0.000117983,0, -0.08, 0, -0.00222478, -0.0894442, 0.000708095, -0.00175436, -0.0909384, 0.000679619, 0.0034453, 0.00774485, 0.0239519, 0.0435394, 0.0994514, 0.153296, 0.0421084, -0.00618912, -0.0184558, 0.000392963, 0.024379, 0.00758962, -0.000560938, 0.00142142, -0.0030601, 0.000463565, -0.00223362, -0.000636617, -0.00996452, 0.0017204, -0.00175617, 0.00861342, -0.052425, 0.0140019, -0.110026, -0.0507552, 0.0977798, -0.0272512, 0.0277348, -0.0130653, -0.0294295, -0.0122666, -0.0710104, -0.00651943, 0.362404, -0.0287622, -0.0113131, 0.058579, -0.000287622, 0.0165862, -0.000862866, -0.0171615, 0, 0.0047937, -0.117637, -0.0238726, -0.118596, 0.385126, 0.0628934, 0.111693, 0.119651, -0.598637, -0.00536895, -0.063181, -0.0839857, 0.465085, 0, -0.08, 0, 0, 0.08, 0, 0, 0, 0, 0, 0, 0, 33912, -0.00338085, 0.00594531, 7.92746e-05, -0.0165549, -0.100223, 1.49007, -0.0166796, -0.100223, 1.42069, -0.0166796, -0.0998908, 1.37831, -0.0165549, -0.0998908, 1.44768, -0.014266, 0.0076118, 1.07536, -0.0143907, 0.0076118, 1.00593, -0.0143907, 0.00794456, 0.963523, -0.0142659, 0.00794457, 1.03295
0.115457, -0.000866218, -0.000878675, 0.209308, 0.11478, -0.207197, 0.706381, 0.208865, 0.112821, -0.20868, 0.706306, 0.0906554, 0.0240681, -0.00593396, -0.54573, -0.345244, -0.0419269, 0.102974, -0.00319348, 0.00222424, -0.573123, -0.358872, 0.0201784, 0.116199, 0.0107379, -0.00134224, 0.209197, 0.110351, -0.207184, 0.704866, 0.208622, 0.102106, -0.208622, 0.710139, 0.0915597, 0.0292416, -0.0116966, -0.541784, -0.346489, -0.0463072, 0.102298, -0.00325972, -0.00239685, -0.573039, -0.356651, 0.014477, -0.00272773, -0.0256393, 0.747739, 0.00451234, -0.0209036, 0.700121, 0.00190728, -0.0210908, 0.699831, 0, 0.08, 0, 1.38778e-17, 0.08, 2.22045e-16, -0.00217705, 0.0758242, 0.000141584,0, -0.08, 0, -0.00262611, -0.0876354, 0.000204639, -0.00174604, -0.0873111, 0.000225746, 0.00345552, 0.011276, 0.0140123, 0.0393975, 0.0694954, 0.162486, 0.030637, -0.00742694, -0.0221469, 0.000471555, 0.0236861, 0.00512645, 0.00101212, 0.00129278, -0.0022072, 0.000321484, -0.00131623, 0.000461162, -0.00502905, 0.000834717, -0.00112561, 0.00370432, -0.0261176, 0.00653474, -0.0622721, -0.00154208, 0.0462465, -0.0098545, 0.00241618, -0.00520493, -0.030066, 0.011237, -0.0204, -0.0029721, 0.116008, -0.0354734, -0.00977915, 0.0300086, 0.000383496, 0.0138059, -0.000862866, 0.00786167, -0.0022051, 0.00460195, -0.0748776, -0.0804383, -0.0795754, 0.210348, 0.0154357, 0.198459, 0.0876289, -0.350515, 0.0764116, -0.0295292, -0.0677829, 0.306797, 0, -0.08, 0, 0, 0.08, 0, 0, 0, 0, 0, 0, 0, 33912, -0.00402806, 0.00712466, 9.51295e-05, -0.0165549, -0.100223, 1.49007, -0.0166796, -0.100223, 1.42069, -0.0166796, -0.0998908, 1.37831, -0.0165549, -0.0998908, 1.44768, -0.014266, 0.0076118, 1.07536, -0.0143907, 0.0076118, 1.00593, -0.0143907, 0.00794456, 0.963523, -0.0142659, 0.00794457, 1.03295
0.115656, -0.000845096, -0.000849269, 0.209317, 0.114769, -0.207196, 0.70638, 0.208881, 0.112828, -0.208682, 0.706303, 0.0906389, 0.0240984, -0.00595051, -0.54577, -0.344761, -0.0420578, 0.103071, -0.0034514, 0.00226049, -0.573382, -0.358551, 0.0205596, 0.116487, 0.00604006, 0.00115049, 0.209101, 0.108146, -0.206896, 0.700168, 0.208814, 0.105078, -0.20891, 0.708605, 0.0909845, 0.0255984, -0.0112173, -0.545332, -0.347064, -0.0439103, 0.101339, -0.00345147, -0.00105461, -0.576107, -0.356556, 0.0138059, -0.00354893, -0.0240306, 0.747345, 0.00353744, -0.020041, 0.699804, 0.00183301, -0.0213123, 0.699835, 0, 0.08, 0, -1.11022e-16, 0.08, -1.11022e-16, -0.000604941, 0.0782147, -6.80299e-05,0, -0.08, 0, -0.0027979, -0.0846901, 4.47417e-05, -0.00014162, -0.0847637, -0.000212302, 0.00504067, 0.0137327, -0.00117124, 0.027119, 0.0371951, 0.0984107, 0.0137236, -0.00866477, -0.0258381, 0.000550148, 0.0199566, 0.0021122, 0.00294067, 0.000941824, -0.0010686, 0.000140059, -0.000187842, 0.0015031, 0.00075448, -0.000192574, -0.000322596, -0.00165052, 0.00302194, -0.0016556, -0.00400844, 0.0483104, -0.0130924, 0.00967712, -0.0257916, 0.00362461, -0.025965, 0.0321889, 0.0381213, 0.0256942, -0.521555, 0.271324, -0.00939566, -0.0302962, 0.00575244, -0.00968328, 0, 0.0701798, -0.00747817, 0.00824517, -0.0541688, -0.157233, -0.0336518, 0.0629892, -0.0142852, 0.218593, 0.0551276, -0.234987, 0.127896, -0.0374867, -0.0424722, 0.270077, 0, -0.08, 0, 0, 0.08, 0, 0, 0, 0, 0, 0, 0, 33912, -0.00465717, 0.00829794, 0.000110984, -0.0165549, -0.100223, 1.49007, -0.0166796, -0.100223, 1.42069, -0.0166796, -0.0998908, 1.37831, -0.0165549, -0.0998908, 1.44768, -0.014266, 0.0076118, 1.07536, -0.0143907, 0.0076118, 1.00593, -0.0143907, 0.00794456, 0.963523, -0.0142659, 0.00794457, 1.03295
0.115757, -0.000839695, -0.000810918, 0.209322, 0.114775, -0.207197, 0.706386, 0.208897, 0.112872, -0.20869, 0.706307, 0.0906076, 0.0242584, -0.0060015, -0.545406, -0.344091, -0.0424444, 0.10326, -0.0038286, 0.00233699, -0.573473, -0.358168, 0.0211866, 0.115145, -0.00412258, 0.00335559, 0.209197, 0.105461, -0.206321, 0.700072, 0.209005, 0.106995, -0.208814, 0.701798, 0.0903133, 0.0236809, -0.0110255, -0.548208, -0.34716, -0.0431433, 0.099709, -0.00373909, -0.000862866, -0.578792, -0.356843, 0.015244, -0.00445576, -0.0235158, 0.746989, 0.00234694, -0.0206782, 0.699497, 0.00174636, -0.0215707, 0.699841, 0, 0.08, 0, 6.93889e-17, 0.08, 9.71445e-17, 0.000970137, 0.0796076, -0.000297516,0, -0.08, 0, -0.00341299, -0.0831967, -8.03076e-05, 0.00145514, -0.0832215, -0.000601056, 0.00662452, 0.0151882, -0.0057761, 0.0203701, -0.000216272, 0.0523386, -0.00136583, -0.00990259, -0.0295292, 0.00062874, 0.0100262, 0.000540069, 0.00383505, 0.000457281, 0.00053601, -0.000113303, 0.000693855, 0.00163161, 0.00442463, -0.000821882, 0.000419225, -0.00312943, 0.016001, -0.00509837, 0.0364492, 0.0669433, -0.038661, 0.0189057, -0.0377198, 0.0076509, -0.00905456, 0.0382661, 0.0627028, -0.084465, -0.811094, 0.262695, -0.00805342, -0.0848485, 0.0193666, -0.0408423, 0.00373909, 0.122719, -0.00805342, 0.000766992, -0.0545523, -0.211786, -0.022818, -0.0436227, -0.0268447, 0.199034, 0.0148605, -0.218497, 0.0947235, -0.0932854, -0.0332683, 0.260586, 0, -0.08, 0, 0, 0.08, 0, 0, 0, 0, 0, 0, 0, 33912, -0.00526457, 0.00946394, 0.000126839, -0.0165549, -0.100223, 1.49007, -0.0166796, -0.100223, 1.42069, -0.0166796, -0.0998908, 1.37831, -0.0165549, -0.0998908, 1.44768, -0.014266, 0.0076118, 1.07536, -0.0143907, 0.0076118, 1.00593, -0.0143907, 0.00794456, 0.963523, -0.0142659, 0.00794457, 1.03295
0.115727, -0.000848088, -0.000766195, 0.209321, 0.114799, -0.207201, 0.706402, 0.208911, 0.11295, -0.208704, 0.706319, 0.0905732, 0.0245065, -0.00607296, -0.544659, -0.343325, -0.0429893, 0.103514, -0.00428341, 0.00244034, -0.573333, -0.35777, 0.0219622, 0.113898, -0.00977915, 0.00306797, 0.210923, 0.103352, -0.205554, 0.697388, 0.208718, 0.106228, -0.208814, 0.703524, 0.0896422, 0.0216675, -0.0110255, -0.5507, -0.346872, -0.0430474, 0.0987503, -0.0047937, -0.000287622, -0.579846, -0.357131, 0.0183119, -0.00546219, -0.0234597, 0.746597, 0.00116895, -0.0211689, 0.699138, 0.00164734, -0.021866, 0.699847, 0, 0.08, 0, -4.16334e-17, 0.08, -3.747e-16, 0.00256267, 0.0811694, -0.00051288,0, -0.08, 0, -0.00295478, -0.0811084, -0.000426925, 0.00310125, -0.0815173, -0.00107261, 0.00823839, 0.0168108, -0.00640715, 0.0178612, -0.0320103, 0.076237, -0.0130568, -0.0111404, -0.0332204, 0.000707333, -0.00300872, -0.000839323, 0.00447235, -0.000119357, 0.0024703, -0.000418351, 0.00157834, 0.001456, 0.0077267, -0.00137576, 0.00121482, -0.00344454, 0.0248101, -0.0071462, 0.0746841, 0.0766414, -0.0544952, 0.0254066, -0.0454814, 0.010335, 0.0139634, 0.0398174, 0.0775569, -0.102393, -0.280911, -0.127512, 0.0120801, -0.157617, 0.0377744, -0.0838898, 0.00345147, 0.109105, -0.00680706, -0.0305838, -0.0600171, -0.238247, -0.0158192, -0.121377, -0.0267489, 0.159822, -0.0262695, -0.184462, 0.0955864, -0.120801, -0.0255025, 0.223962, 0, -0.08, 0, 0, 0.08, 0, 0, 0, 0, 0, 0, 0, 33912, -0.00584662, 0.0106214, 0.000142694, -0.0165549, -0.100223, 1.49007, -0.0166796, -0.100223, 1.42069, -0.0166796, -0.0998908, 1.37831, -0.0165549, -0.0998908, 1.44768, -0.014266, 0.0076118, 1.07536, -0.0143907, 0.0076118, 1.00593, -0.0143907, 0.00794456, 0.963523, -0.0142659, 0.00794457, 1.03295
0.115728, -0.000870177, -0.000710063, 0.209318, 0.114814, -0.207203, 0.706419, 0.208932, 0.113043, -0.208721, 0.706331, 0.0904825, 0.0249201, -0.00619101, -0.54376, -0.342375, -0.0438859, 0.103852, -0.00489487, 0.002592, -0.573347, -0.357351, 0.0230806, 0.114665, -0.0109296, 0.00239685, 0.212361, 0.10364, -0.205554, 0.697675, 0.208526, 0.104982, -0.208814, 0.703044, 0.0895463, 0.0206129, -0.0113131, -0.549646, -0.346009, -0.0423763, 0.0987503, -0.00402671, -0.000862866, -0.579942, -0.357035, 0.0182161, -0.00561944, -0.0230231, 0.746693, 0.00104304, -0.0209537, 0.69921, 0.00153593, -0.0221982, 0.699854, 0, 0.08, 0, 5.55112e-17, 0.08, -2.77556e-17, 0.00248521, 0.0819944, -0.000459955,0, -0.08, 0, -0.00318631, -0.0810833, -0.000362282, 0.00310969, -0.0805576, -0.00100817, 0.00819504, 0.0176945, -0.00965649, 0.010818, -0.0322575, 0.0714544, -0.0156969, -0.0123782, -0.0369115, 0.000785925, 0.000150772, -0.00220883, 0.00561317, -0.000255896, 0.00148006, -0.000245564, 0.00171792, 0.00210156, 0.00932632, -0.00167468, 0.00116602, -0.00906674, 0.0413584, -0.0118054, 0.0898528, 0.0949626, -0.0896515, 0.0337469, -0.0611456, 0.0151658, -0.00134093, 0.0419072, 0.111839, 0.0808218, -0.0431433, -0.0527307, 0.0528266, -0.153303, 0.0367198, -0.113323, -0.00115049, 0.0661531, -0.00575244, -0.0440062, -0.0522513, -0.220031, -0.0115049, -0.122239, -0.0148605, 0.121472, -0.0421846, -0.121472, 0.0775621, -0.104694, -0.014477, 0.149947, 0, -0.08, 0, 0, 0.08, 0, 0, 0, 0, 0, 0, 0, 33912, -0.00639972, 0.0117692, 0.000158549, -0.0165549, -0.100223, 1.49007, -0.0166796, -0.100223, 1.42069, -0.0166796, -0.0998908, 1.37831, -0.0165549, -0.0998908, 1.44768, -0.014266, 0.0076118, 1.07536, -0.0143907, 0.0076118, 1.00593, -0.0143907, 0.00794456, 0.963523, -0.0142659, 0.00794457, 1.03295
